,company_name,company_number,date_filed,doc_type,description,made_up_to,ixbrl,current_year,previous_year
936,GLISTRR LTD,NI614046,30 Apr 2019,AA,Micro company accounts,31 July 2018,Yes,2018.0,2017.0
937,GLISTRR LTD,NI614046,23 May 2018,AA,Micro company accounts,30 July 2017,Yes,2017.0,2016.0
938,GLISTRR LTD,NI614046,28 Apr 2017,AA,Total exemption small company accounts,31 July 2016,Yes,2016.0,2015.0
939,GLISTRR LTD,NI614046,14 Apr 2016,AA,Total exemption small company accounts,31 July 2015,Yes,2015.0,2014.0
940,GLISTRR LTD,NI614046,30 Apr 2015,AA,Total exemption small company accounts,31 July 2014,No,2014.0,2013.0
941,GLISTRR LTD,NI614046,30 Apr 2014,AA,Total exemption small company accounts,31 July 2013,No,2013.0,2012.0
942,AGE NI TRADING LIMITED,NI037064,18 Sep 2019,AA,Accounts for a small company,31 March 2019,No,2019.0,2018.0
943,AGE NI TRADING LIMITED,NI037064,14 Nov 2018,AA,Accounts for a small company,31 March 2018,No,2018.0,2017.0
944,AGE NI TRADING LIMITED,NI037064,29 Nov 2017,AA,Accounts for a small company,31 March 2017,No,2017.0,2016.0
945,AGE NI TRADING LIMITED,NI037064,05 Jan 2017,AA,Full accounts,31 March 2016,No,2016.0,2015.0
946,AGE NI TRADING LIMITED,NI037064,06 Jul 2015,AA,Full accounts,31 March 2015,No,2015.0,2014.0
947,AGE NI TRADING LIMITED,NI037064,19 Jan 2015,AA,Full accounts,31 March 2014,No,2014.0,2013.0
948,AGE NI TRADING LIMITED,NI037064,24 Dec 2013,AA,Full accounts,31 March 2013,No,2013.0,2012.0
949,AGE NI TRADING LIMITED,NI037064,10 Oct 2012,AA,Full accounts,31 March 2012,No,2012.0,2011.0
950,AGE NI TRADING LIMITED,NI037064,25 Nov 2011,AA,Full accounts,31 March 2011,No,2011.0,2010.0
951,AGE NI TRADING LIMITED,NI037064,13 Dec 2010,AA,Full accounts,31 March 2010,No,2010.0,2009.0
952,AGE NI TRADING LIMITED,NI037064,01 Feb 2010,AA,Accounts for a small company,31 March 2009,No,2009.0,2008.0
953,TRANSLINK (NI) LIMITED,NI006673,14 Nov 2019,AA,Accounts for a dormant company,31 March 2019,No,2019.0,2018.0
954,TRANSLINK (NI) LIMITED,NI006673,07 Sep 2018,AA,Accounts for a dormant company,25 March 2018,No,2018.0,2017.0
955,TRANSLINK (NI) LIMITED,NI006673,25 Oct 2017,AA,Accounts for a dormant company,26 March 2017,No,2017.0,2016.0
956,TRANSLINK (NI) LIMITED,NI006673,19 Dec 2016,AA,Accounts for a dormant company,27 March 2016,No,2016.0,2015.0
957,TRANSLINK (NI) LIMITED,NI006673,12 Jan 2016,AA,Accounts for a dormant company,29 March 2015,No,2015.0,2014.0
958,TRANSLINK (NI) LIMITED,NI006673,06 Nov 2014,AA,Accounts for a dormant company,30 March 2014,No,2014.0,2013.0
959,TRANSLINK (NI) LIMITED,NI006673,20 Dec 2013,AA,Accounts for a dormant company,31 March 2013,No,2013.0,2012.0
960,TRANSLINK (NI) LIMITED,NI006673,08 Aug 2012,AA,Accounts for a dormant company,31 December 2011,No,2011.0,2010.0
961,TRANSLINK (NI) LIMITED,NI006673,10 Aug 2011,AA,Accounts for a dormant company,31 December 2010,No,2010.0,2009.0
962,TRANSLINK (NI) LIMITED,NI006673,05 Oct 2010,AA,Accounts for a dormant company,31 December 2009,No,2009.0,2008.0
963,TAPSOS LTD,NI625579,07 Apr 2020,AA,Micro company accounts,31 July 2019,Yes,2019.0,2018.0
964,TAPSOS LTD,NI625579,04 Apr 2019,AA,Total exemption full accounts,31 July 2018,Yes,2018.0,2017.0
965,TAPSOS LTD,NI625579,10 Apr 2018,AA,Total exemption full accounts,31 July 2017,Yes,2017.0,2016.0
966,TAPSOS LTD,NI625579,09 May 2017,AA,Total exemption small company accounts,31 July 2016,No,2016.0,2015.0
967,TAPSOS LTD,NI625579,07 Apr 2016,AA,Total exemption small company accounts,31 July 2015,Yes,2015.0,2014.0
968,CHILL FOODHALL LIMITED,NI623615,23 Dec 2019,AA,Micro company accounts,31 March 2019,Yes,2019.0,2018.0
969,CHILL FOODHALL LIMITED,NI623615,10 Dec 2018,AA,Micro company accounts,31 March 2018,Yes,2018.0,2017.0
970,CHILL FOODHALL LIMITED,NI623615,06 Dec 2017,AA,Micro company accounts,31 March 2017,Yes,2017.0,2016.0
971,CHILL FOODHALL LIMITED,NI623615,05 Dec 2016,AA,Total exemption small company accounts,31 March 2016,Yes,2016.0,2015.0
972,CHILL FOODHALL LIMITED,NI623615,11 Dec 2015,AA,Total exemption small company accounts,31 March 2015,Yes,2015.0,2014.0
973,ARDMORE LIMITED,NI028313,05 Jul 2019,AA,Total exemption full accounts,31 December 2018,No,2018.0,2017.0
974,ARDMORE LIMITED,NI028313,21 Sep 2018,AA,Unaudited abridged accounts,31 December 2017,No,2017.0,2016.0
975,ARDMORE LIMITED,NI028313,05 Oct 2017,AA,Unaudited abridged accounts,31 December 2016,No,2016.0,2015.0
976,ARDMORE LIMITED,NI028313,26 Sep 2016,AA,Total exemption small company accounts,31 December 2015,No,2015.0,2014.0
977,ARDMORE LIMITED,NI028313,17 Sep 2015,AA,Accounts for a small company,31 December 2014,No,2014.0,2013.0
978,ARDMORE LIMITED,NI028313,01 Dec 2014,AA,Accounts for a small company,31 December 2013,No,2013.0,2012.0
979,ARDMORE LIMITED,NI028313,14 Nov 2013,AA,Accounts for a small company,31 December 2012,No,2012.0,2011.0
980,ARDMORE LIMITED,NI028313,10 Sep 2012,AA,Accounts for a small company,31 December 2011,No,2011.0,2010.0
981,ARDMORE LIMITED,NI028313,01 Sep 2011,AA,Accounts for a small company,31 December 2010,No,2010.0,2009.0
982,ARDMORE LIMITED,NI028313,19 Aug 2010,AA,Accounts for a small company,31 December 2009,No,2009.0,2008.0
983,DON ROAD BLOW DRY BAR LIMITED,NI602492,30 Aug 2019,AA,Unaudited abridged accounts,30 November 2018,Yes,2018.0,2017.0
984,DON ROAD BLOW DRY BAR LIMITED,NI602492,31 Aug 2018,AA,Unaudited abridged accounts,30 November 2017,Yes,2017.0,2016.0
985,DON ROAD BLOW DRY BAR LIMITED,NI602492,31 Aug 2017,AA,Total exemption small company accounts,30 November 2016,Yes,2016.0,2015.0
986,DON ROAD BLOW DRY BAR LIMITED,NI602492,31 Aug 2016,AA,Total exemption small company accounts,30 November 2015,Yes,2015.0,2014.0
987,DON ROAD BLOW DRY BAR LIMITED,NI602492,28 Aug 2015,AA,Total exemption small company accounts,30 November 2014,Yes,2014.0,2013.0
988,DON ROAD BLOW DRY BAR LIMITED,NI602492,30 Aug 2014,AA,Total exemption small company accounts,30 November 2013,No,2013.0,2012.0
989,DON ROAD BLOW DRY BAR LIMITED,NI602492,30 Aug 2013,AA,Total exemption small company accounts,30 November 2012,No,2012.0,2011.0
990,DON ROAD BLOW DRY BAR LIMITED,NI602492,31 Aug 2012,AA,Total exemption small company accounts,30 November 2011,No,2011.0,2010.0
991,DON ROAD BLOW DRY BAR LIMITED,NI602492,02 Sep 2011,AA,Total exemption small company accounts,30 November 2010,No,2010.0,2009.0
992,PALE BLUE DOT CREATIVE LIMITED,NI616116,23 Dec 2019,AA,Micro company accounts,31 March 2019,Yes,2019.0,2018.0
993,PALE BLUE DOT CREATIVE LIMITED,NI616116,03 Dec 2018,AA,Total exemption full accounts,31 March 2018,No,2018.0,2017.0
994,PALE BLUE DOT CREATIVE LIMITED,NI616116,07 Dec 2017,AA,Total exemption full accounts,31 March 2017,No,2017.0,2016.0
995,PALE BLUE DOT CREATIVE LIMITED,NI616116,05 Jan 2017,AA,Total exemption small company accounts,31 March 2016,No,2016.0,2015.0
996,PALE BLUE DOT CREATIVE LIMITED,NI616116,22 Dec 2015,AA,Total exemption small company accounts,31 March 2015,Yes,2015.0,2014.0
997,PALE BLUE DOT CREATIVE LIMITED,NI616116,15 Sep 2014,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
998,ADELES APOTHECARY LTD,NI653388,18 Feb 2020,AA,Micro company accounts,31 May 2019,Yes,2019.0,2018.0
999,2D STRENGTH & FITNESS LIMITED,NI630184,19 Dec 2019,AA,Micro company accounts,31 March 2019,No,2019.0,2018.0
1000,2D STRENGTH & FITNESS LIMITED,NI630184,13 Dec 2018,AA,Micro company accounts,31 March 2018,No,2018.0,2017.0
1001,2D STRENGTH & FITNESS LIMITED,NI630184,15 Dec 2017,AA,Micro company accounts,31 March 2017,No,2017.0,2016.0
1002,2D STRENGTH & FITNESS LIMITED,NI630184,19 Dec 2016,AA,Total exemption small company accounts,31 March 2016,No,2016.0,2015.0
1003,WIBBLE WEB DESIGN LTD,NI644559,03 Dec 2019,AA,Unaudited abridged accounts,31 March 2019,Yes,2019.0,2018.0
1004,WIBBLE WEB DESIGN LTD,NI644559,27 Nov 2018,AA,Unaudited abridged accounts,31 March 2018,Yes,2018.0,2017.0
1005,CLEARPOOL TECHNOLOGIES LTD,NI611510,19 Mar 2020,AA,Total exemption full accounts,30 June 2019,No,2019.0,2018.0
1006,CLEARPOOL TECHNOLOGIES LTD,NI611510,29 Mar 2019,AA,Micro company accounts,30 June 2018,Yes,2018.0,2017.0
1007,CLEARPOOL TECHNOLOGIES LTD,NI611510,05 Apr 2018,AA,Total exemption full accounts,30 June 2017,No,2017.0,2016.0
1008,CLEARPOOL TECHNOLOGIES LTD,NI611510,30 Mar 2017,AA,Total exemption small company accounts,30 June 2016,Yes,2016.0,2015.0
1009,CLEARPOOL TECHNOLOGIES LTD,NI611510,25 Mar 2016,AA,Total exemption small company accounts,30 June 2015,Yes,2015.0,2014.0
1010,CLEARPOOL TECHNOLOGIES LTD,NI611510,02 Apr 2015,AA,Total exemption small company accounts,30 June 2014,No,2014.0,2013.0
1011,CLEARPOOL TECHNOLOGIES LTD,NI611510,19 Aug 2013,AA,Total exemption small company accounts,31 December 2012,No,2012.0,2011.0
1012,SOURCE GYMS LTD,NI648800,07 Jun 2019,AA,Total exemption full accounts,31 October 2018,Yes,2018.0,2017.0
1013,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,14 Jan 2020,AA,Total exemption full accounts,31 March 2019,No,2019.0,2018.0
1014,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,13 Dec 2018,AA,Total exemption full accounts,31 March 2018,No,2018.0,2017.0
1015,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,03 Jan 2018,AA,Total exemption full accounts,31 March 2017,No,2017.0,2016.0
1016,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,03 Jan 2017,AA,Full accounts,31 March 2016,No,2016.0,2015.0
1017,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,22 Oct 2015,AA,Full accounts,31 March 2015,No,2015.0,2014.0
1018,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,08 Dec 2014,AA,Full accounts,31 March 2014,No,2014.0,2013.0
1019,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,15 Oct 2013,AA,Full accounts,31 March 2013,No,2013.0,2012.0
1020,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,21 Dec 2012,AA,Full accounts,31 March 2012,No,2012.0,2011.0
1021,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,20 Dec 2011,AA,Full accounts,31 March 2011,No,2011.0,2010.0
1022,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,16 Nov 2010,AA,Full accounts,31 March 2010,No,2010.0,2009.0
1023,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,NI043484,27 Oct 2009,AA,Full accounts,31 March 2009,No,2009.0,2008.0
1024,IRISH TOUR TICKETS LTD,NI629529,30 Sep 2019,AA,Total exemption full accounts,31 December 2018,Yes,2018.0,2017.0
1025,IRISH TOUR TICKETS LTD,NI629529,28 Sep 2018,AA,Micro company accounts,31 December 2017,Yes,2017.0,2016.0
1026,IRISH TOUR TICKETS LTD,NI629529,05 Oct 2017,AA,Micro company accounts,31 December 2016,No,2016.0,2015.0
1027,IRISH TOUR TICKETS LTD,NI629529,19 Jul 2016,AA,Total exemption small company accounts,31 December 2015,No,2015.0,2014.0
1028,GREEN LIZARD TECHNOLOGIES LTD,NI629919,04 May 2020,AA,Total exemption full accounts,31 August 2019,Yes,2019.0,2018.0
1029,GREEN LIZARD TECHNOLOGIES LTD,NI629919,24 May 2019,AA,Total exemption full accounts,31 August 2018,Yes,2018.0,2017.0
1030,GREEN LIZARD TECHNOLOGIES LTD,NI629919,23 May 2018,AA,Unaudited abridged accounts,31 August 2017,Yes,2017.0,2016.0
1031,GREEN LIZARD TECHNOLOGIES LTD,NI629919,15 Dec 2016,AA,Total exemption small company accounts,31 August 2016,Yes,2016.0,2015.0
1032,CS COMMUNICATIONS LTD,NI630431,29 Jan 2020,AA,Micro company accounts,30 April 2019,Yes,2019.0,2018.0
1033,CS COMMUNICATIONS LTD,NI630431,25 Jan 2019,AA,Micro company accounts,30 April 2018,Yes,2018.0,2017.0
1034,CS COMMUNICATIONS LTD,NI630431,29 Jan 2018,AA,Micro company accounts,30 April 2017,Yes,2017.0,2016.0
1035,CS COMMUNICATIONS LTD,NI630431,21 Dec 2016,AA,Total exemption small company accounts,30 April 2016,Yes,2016.0,2015.0
1036,DAWSON ANDREWS LTD,NI629518,03 Jan 2020,AA,Micro company accounts,31 March 2019,No,2019.0,2018.0
1037,DAWSON ANDREWS LTD,NI629518,21 Dec 2018,AA,Micro company accounts,31 March 2018,Yes,2018.0,2017.0
1038,DAWSON ANDREWS LTD,NI629518,29 Dec 2017,AA,Micro company accounts,31 March 2017,No,2017.0,2016.0
1039,DAWSON ANDREWS LTD,NI629518,18 Nov 2016,AA,Total exemption small company accounts,31 March 2016,Yes,2016.0,2015.0
1040,A.B. DISTRIBUTORS LIMITED,NI008366,04 Oct 2019,AA,Accounts for a small company,31 December 2018,No,2018.0,2017.0
1041,A.B. DISTRIBUTORS LIMITED,NI008366,07 Sep 2018,AA,Accounts for a small company,31 December 2017,No,2017.0,2016.0
1042,A.B. DISTRIBUTORS LIMITED,NI008366,20 Sep 2017,AA,Accounts for a small company,31 December 2016,No,2016.0,2015.0
1043,A.B. DISTRIBUTORS LIMITED,NI008366,13 Oct 2016,AA,Accounts for a small company,31 December 2015,No,2015.0,2014.0
1044,A.B. DISTRIBUTORS LIMITED,NI008366,04 Nov 2015,AA,Accounts for a small company,31 December 2014,No,2014.0,2013.0
1045,A.B. DISTRIBUTORS LIMITED,NI008366,09 Jul 2014,AA,Accounts for a medium company,31 December 2013,No,2013.0,2012.0
1046,A.B. DISTRIBUTORS LIMITED,NI008366,23 Sep 2013,AA,Accounts for a small company,31 December 2012,No,2012.0,2011.0
1047,A.B. DISTRIBUTORS LIMITED,NI008366,28 Sep 2012,AA,Accounts for a small company,31 December 2011,No,2011.0,2010.0
1048,A.B. DISTRIBUTORS LIMITED,NI008366,17 Jun 2011,AA,Accounts for a medium company,31 December 2010,No,2010.0,2009.0
1049,A.B. DISTRIBUTORS LIMITED,NI008366,28 Sep 2010,AA,Accounts for a medium company,31 December 2009,No,2009.0,2008.0
1050,A.B. DISTRIBUTORS LIMITED,NI008366,07 Oct 2009,AA,Full accounts,31 December 2008,No,2008.0,2007.0
1051,12-22 LADY WALLACE ROAD TOWNHOUSE ESTATE MANAGEMENT COMPANY LIMITED,NI621069,03 Dec 2019,AA,Accounts for a dormant company,31 October 2019,Yes,2019.0,2018.0
1052,12-22 LADY WALLACE ROAD TOWNHOUSE ESTATE MANAGEMENT COMPANY LIMITED,NI621069,16 Jan 2019,AA,Accounts for a dormant company,31 October 2018,Yes,2018.0,2017.0
1053,12-22 LADY WALLACE ROAD TOWNHOUSE ESTATE MANAGEMENT COMPANY LIMITED,NI621069,06 Mar 2018,AA,Accounts for a dormant company,31 October 2017,Yes,2017.0,2016.0
1054,12-22 LADY WALLACE ROAD TOWNHOUSE ESTATE MANAGEMENT COMPANY LIMITED,NI621069,03 Jul 2017,AA,Accounts for a dormant company,31 October 2016,Yes,2016.0,2015.0
1055,12-22 LADY WALLACE ROAD TOWNHOUSE ESTATE MANAGEMENT COMPANY LIMITED,NI621069,26 Jul 2016,AA,Accounts for a dormant company,31 October 2015,Yes,2015.0,2014.0
1056,12-22 LADY WALLACE ROAD TOWNHOUSE ESTATE MANAGEMENT COMPANY LIMITED,NI621069,02 Jul 2015,AA,Accounts for a dormant company,31 October 2014,Yes,2014.0,2013.0
1057,BARCLAY BUILDING CONTRACTORS (N.I.) LIMITED,NI656446,11 Jun 2020,AA,Micro company accounts,31 October 2019,Yes,2019.0,2018.0
1058,13 WELLINGTON PARK (MANAGEMENT) LTD,NI653579,14 Jan 2020,AA,Accounts for a dormant company,31 December 2019,Yes,2019.0,2018.0
1059,13 WELLINGTON PARK (MANAGEMENT) LTD,NI653579,14 Jan 2020,AA,Accounts for a dormant company,30 June 2019,Yes,2019.0,2018.0
1060,BLACKSTAFF GAMES LTD,NI622722,27 Apr 2020,AA,Micro company accounts,31 August 2019,Yes,2019.0,2018.0
1061,BLACKSTAFF GAMES LTD,NI622722,31 Jul 2019,AA,Micro company accounts,31 August 2018,Yes,2018.0,2017.0
1062,BLACKSTAFF GAMES LTD,NI622722,28 Nov 2017,AA,Micro company accounts,28 February 2017,Yes,2017.0,2016.0
1063,BLACKSTAFF GAMES LTD,NI622722,30 Nov 2016,AA,Total exemption small company accounts,28 February 2016,Yes,2016.0,2015.0
1064,BLACKSTAFF GAMES LTD,NI622722,06 Nov 2015,AA,Total exemption small company accounts,28 February 2015,Yes,2015.0,2014.0
1065,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,23 Sep 2019,AA,Full accounts,31 December 2018,No,2018.0,2017.0
1066,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,18 Sep 2018,AA,Full accounts,31 December 2017,No,2017.0,2016.0
1067,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,25 Sep 2017,AA,Full accounts,31 December 2016,No,2016.0,2015.0
1068,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,27 Sep 2016,AA,Full accounts,31 December 2015,No,2015.0,2014.0
1069,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,23 Sep 2015,AA,Full accounts,31 December 2014,No,2014.0,2013.0
1070,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,29 Sep 2014,AA,Full accounts,31 December 2013,No,2013.0,2012.0
1071,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,23 Sep 2013,AA,Full accounts,31 December 2012,No,2012.0,2011.0
1072,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,20 Sep 2012,AA,Full accounts,31 December 2011,No,2011.0,2010.0
1073,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,28 Sep 2011,AA,Full accounts,31 December 2010,No,2010.0,2009.0
1074,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,22 Sep 2010,AA,Full accounts,31 December 2009,No,2009.0,2008.0
1075,BELFAST INTERNATIONAL AIRPORT LIMITED,NI027630,22 Nov 2009,AA,Full accounts,31 December 2008,No,2008.0,2007.0
1076,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,18 Feb 2020,AA,Micro company accounts,30 June 2019,Yes,2019.0,2018.0
1077,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,08 Oct 2018,AA,Micro company accounts,30 June 2018,Yes,2018.0,2017.0
1078,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,27 Oct 2017,AA,Micro company accounts,30 June 2017,Yes,2017.0,2016.0
1079,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,17 Feb 2017,AA,Total exemption small company accounts,30 June 2016,Yes,2016.0,2015.0
1080,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,24 Dec 2015,AA,Total exemption small company accounts,30 June 2015,Yes,2015.0,2014.0
1081,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,06 Mar 2015,AA,Total exemption small company accounts,30 June 2014,No,2014.0,2013.0
1082,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,28 Mar 2014,AA,Total exemption small company accounts,30 June 2013,No,2013.0,2012.0
1083,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,06 Feb 2013,AA,Total exemption small company accounts,30 June 2012,No,2012.0,2011.0
1084,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,13 Mar 2012,AA,Total exemption small company accounts,30 June 2011,No,2011.0,2010.0
1085,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,24 Aug 2010,AA,Total exemption small company accounts,30 June 2010,No,2010.0,2009.0
1086,PHOENIX NATURAL GAS LIMITED,NI032809,10 Sep 2019,AA,Full accounts,31 December 2018,No,2018.0,2017.0
1087,PHOENIX NATURAL GAS LIMITED,NI032809,08 Aug 2018,AA,Full accounts,31 December 2017,No,2017.0,2016.0
1088,PHOENIX NATURAL GAS LIMITED,NI032809,04 Jul 2017,AA,Full accounts,31 December 2016,No,2016.0,2015.0
1089,PHOENIX NATURAL GAS LIMITED,NI032809,04 Jul 2016,AA,Full accounts,31 December 2015,No,2015.0,2014.0
1090,PHOENIX NATURAL GAS LIMITED,NI032809,30 Jun 2015,AA,Full accounts,31 December 2014,No,2014.0,2013.0
1091,PHOENIX NATURAL GAS LIMITED,NI032809,02 Jul 2014,AA,Full accounts,31 December 2013,No,2013.0,2012.0
1092,PHOENIX NATURAL GAS LIMITED,NI032809,03 Sep 2013,AA,Full accounts,31 December 2012,No,2012.0,2011.0
1093,PHOENIX NATURAL GAS LIMITED,NI032809,16 Oct 2012,AA,Full accounts,31 December 2011,No,2011.0,2010.0
1094,PHOENIX NATURAL GAS LIMITED,NI032809,06 Jul 2011,AA,Full accounts,31 December 2010,No,2010.0,2009.0
1095,PHOENIX NATURAL GAS LIMITED,NI032809,02 Jul 2010,AA,Full accounts,31 December 2009,No,2009.0,2008.0
1096,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,23 Dec 2019,AA,Micro company accounts,31 March 2019,Yes,2019.0,2018.0
1097,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,26 Nov 2018,AA,Total exemption full accounts,31 March 2018,Yes,2018.0,2017.0
1098,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,31 Oct 2017,AA,Total exemption full accounts,31 March 2017,Yes,2017.0,2016.0
1099,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,21 Dec 2016,AA,Total exemption small company accounts,31 March 2016,Yes,2016.0,2015.0
1100,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,16 Dec 2015,AA,Total exemption small company accounts,31 March 2015,Yes,2015.0,2014.0
1101,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,30 Dec 2014,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
1102,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,20 Dec 2013,AA,Total exemption small company accounts,31 March 2013,No,2013.0,2012.0
1103,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,14 Dec 2012,AA,Total exemption small company accounts,31 March 2012,No,2012.0,2011.0
1104,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,04 Jan 2012,AA,Total exemption small company accounts,31 March 2011,No,2011.0,2010.0
1105,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,04 Jan 2011,AA,Total exemption small company accounts,31 March 2010,No,2010.0,2009.0
1106,ALCHEMY EVENT PRODUCTIONS LIMITED,NI068520,18 Feb 2010,AA,Total exemption full accounts,31 March 2009,No,2009.0,2008.0
1107,ICONI SOFTWARE LIMITED,NI038469,24 Mar 2020,AA,Total exemption full accounts,30 June 2019,No,2019.0,2018.0
1108,ICONI SOFTWARE LIMITED,NI038469,12 Mar 2019,AA,Total exemption full accounts,30 June 2018,No,2018.0,2017.0
1109,ICONI SOFTWARE LIMITED,NI038469,05 Apr 2018,AA,Total exemption full accounts,30 June 2017,No,2017.0,2016.0
1110,ICONI SOFTWARE LIMITED,NI038469,03 Apr 2017,AA,Total exemption small company accounts,30 June 2016,No,2016.0,2015.0
1111,ICONI SOFTWARE LIMITED,NI038469,16 Mar 2016,AA,Total exemption small company accounts,30 June 2015,No,2015.0,2014.0
1112,ICONI SOFTWARE LIMITED,NI038469,02 Apr 2015,AA,Total exemption small company accounts,30 June 2014,No,2014.0,2013.0
